time_s,amplitude_mv
10.675000,0.148883
10.677778,0.114039
10.680556,0.082480
10.683333,0.184526
10.686111,0.273431
10.688889,0.187566
10.691667,0.095357
10.694444,0.113382
10.697222,0.084528
10.700000,0.104673
10.702778,0.173332
10.705556,0.197656
10.708333,0.114691
10.711111,0.094461
10.713889,0.099540
10.716667,0.090841
10.719444,0.149719
10.722222,0.142421
10.725000,0.218307
10.727778,0.143667
10.730556,0.187794
10.733333,0.052569
10.736111,0.067727
10.738889,0.143049
10.741667,0.222693
10.744444,0.206591
10.747222,0.203216
10.750000,0.148679
10.752778,0.079180
10.755556,0.084446
10.758333,0.087146
10.761111,0.127352
10.763889,0.207754
10.766667,0.158423
10.769444,0.167183
10.772222,0.077812
10.775000,0.107986
10.777778,0.102378
10.780556,0.200139
10.783333,0.202347
10.786111,0.233464
10.788889,0.143906
10.791667,0.126222
10.794444,0.070924
10.797222,0.098942
10.800000,0.141841
10.802778,0.166278
10.805556,0.162570
10.808333,0.132428
10.811111,0.062575
10.813889,0.071224
10.816667,0.125450
10.819444,0.093311
10.822222,0.141063
10.825000,0.253708
10.827778,0.163036
10.830556,0.150947
10.833333,0.126548
10.836111,0.123724
10.838889,0.088408
10.841667,0.169716
10.844444,0.152972
10.847222,0.264807
10.850000,0.106365
10.852778,0.085889
10.855556,0.076971
10.858333,0.089793
10.861111,0.220172
10.863889,0.285565
10.866667,0.199033
10.869444,0.143918
10.872222,0.081239
10.875000,0.129617
10.877778,0.152579
10.880556,0.191398
10.883333,0.260944
10.886111,0.279172
10.888889,0.256883
10.891667,0.205590
10.894444,0.167763
10.897222,0.241435
10.900000,0.269303
10.902778,0.342219
10.905556,0.357448
10.908333,0.272745
10.911111,0.234605
10.913889,0.227700
10.916667,0.223164
10.919444,0.311080
10.922222,0.336920
10.925000,0.372636
10.927778,0.327555
10.930556,0.273608
10.933333,0.260118
10.936111,0.225054
10.938889,0.232719
10.941667,0.306388
10.944444,0.278044
10.947222,0.241546
10.950000,0.172097
10.952778,0.161918
10.955556,0.145806
10.958333,0.108389
10.961111,0.169359
10.963889,0.084359
10.966667,0.131093
10.969444,0.102440
10.972222,0.060693
10.975000,0.171478
10.977778,0.169684
10.980556,0.277503
10.983333,0.430939
10.986111,0.509800
10.988889,0.677312
10.991667,0.855212
10.994444,0.932689
10.997222,1.042118
11.000000,1.181380
11.002778,1.181150
11.005556,1.059625
11.008333,0.851602
11.011111,0.641881
11.013889,0.426269
11.016667,0.276951
11.019444,0.190310
11.022222,0.149643
11.025000,0.080192
11.027778,-0.015071
11.030556,-0.054595
11.033333,-0.132603
11.036111,-0.126434
11.038889,-0.189631
11.041667,-0.126398
11.044444,-0.094569
11.047222,-0.101721
11.050000,-0.078563
11.052778,-0.077809
11.055556,-0.061861
11.058333,-0.016515
11.061111,0.056566
11.063889,0.084083
11.066667,0.118763
11.069444,0.105290
11.072222,0.060216
11.075000,0.096474
11.077778,0.141763
11.080556,0.122618
11.083333,0.195280
11.086111,0.161316
11.088889,0.155057
11.091667,0.103186
11.094444,0.119649
11.097222,0.094306
11.100000,0.185699
11.102778,0.188920
11.105556,0.190663
11.108333,0.151529
11.111111,0.158151
11.113889,0.151375
11.116667,0.140577
11.119444,0.238673
11.122222,0.260075
11.125000,0.231008
11.127778,0.218363
11.130556,0.207035
11.133333,0.139370
11.136111,0.202311
11.138889,0.214840
11.141667,0.260843
11.144444,0.305297
11.147222,0.332946
11.150000,0.255775
11.152778,0.216777
11.155556,0.262411
11.158333,0.278382
11.161111,0.289789
11.163889,0.337362
11.166667,0.347177
11.169444,0.325174
11.172222,0.240194
11.175000,0.223863
11.177778,0.268136
11.180556,0.312992
11.183333,0.363134
11.186111,0.410555
11.188889,0.361380
11.191667,0.334446
11.194444,0.271141
11.197222,0.307827
11.200000,0.379746
11.202778,0.419687
11.205556,0.391687
11.208333,0.393911
11.211111,0.412028
11.213889,0.313983
11.216667,0.294972
11.219444,0.342003
11.222222,0.386915
11.225000,0.392899
11.227778,0.373406
11.230556,0.284384
11.233333,0.257789
11.236111,0.271591
11.238889,0.293622
11.241667,0.315918
11.244444,0.343709
11.247222,0.331500
11.250000,0.309410
11.252778,0.232640
11.255556,0.227730
11.258333,0.214772
11.261111,0.281303
11.263889,0.296362
11.266667,0.298542
11.269444,0.250651
11.272222,0.197564
11.275000,0.150777
11.277778,0.170871
11.280556,0.228453
11.283333,0.204099
11.286111,0.201297
11.288889,0.188837
11.291667,0.147214
11.294444,0.079593
11.297222,0.107153
11.300000,0.139361
11.302778,0.108844
11.305556,0.174802
11.308333,0.147901
11.311111,0.101492
11.313889,0.114973
11.316667,0.036069
11.319444,0.079058
11.322222,0.063141
11.325000,0.142068
11.327778,0.124116
11.330556,0.077422
11.333333,0.089081
11.336111,0.075910
11.338889,0.080396
11.341667,0.107274
11.344444,0.171782
11.347222,0.127948
11.350000,0.064280
11.352778,-0.002276
11.355556,0.023805
11.358333,0.082770
11.361111,0.169440
11.363889,0.131847
11.366667,0.102376
11.369444,0.054234
11.372222,0.064624
11.375000,-0.023597
11.377778,0.062877
11.380556,0.110908
11.383333,0.133293
11.386111,0.116523
11.388889,0.109418
11.391667,0.054748
11.394444,0.001297
11.397222,0.090359
11.400000,0.061874
11.402778,0.133279
11.405556,0.047669
11.408333,0.133567
11.411111,0.096523
11.413889,0.022761
11.416667,0.041603
11.419444,0.075505
11.422222,0.079578
11.425000,0.132425
11.427778,0.073182
11.430556,0.037644
11.433333,0.054384
11.436111,0.045418
11.438889,0.024156
11.441667,0.064725
11.444444,0.090887
11.447222,0.120576
11.450000,0.029575
11.452778,0.031251
11.455556,0.031294
11.458333,0.029756
11.461111,0.104080
11.463889,0.093804
11.466667,0.092105
11.469444,0.033853
11.472222,0.052131
11.475000,-0.019974
11.477778,0.030640
11.480556,0.058092
11.483333,0.062529
11.486111,0.078783
11.488889,0.107917
11.491667,0.029637
11.494444,-0.031671
11.497222,0.017957
11.500000,0.041969
11.502778,0.187529
11.505556,0.102650
11.508333,0.057687
11.511111,0.068855
11.513889,-0.059613
11.516667,0.001377
11.519444,0.092244
11.522222,0.068991
11.525000,0.037582
11.527778,0.059085
11.530556,0.073017
11.533333,0.005284
11.536111,-0.035608
11.538889,-0.001878
11.541667,0.043226
11.544444,0.094329
11.547222,0.111936
11.550000,0.064294
11.552778,0.007333
11.555556,-0.058003
11.558333,-0.034420
11.561111,0.062747
11.563889,0.035499
11.566667,0.064641
11.569444,0.045142
11.572222,-0.039704
11.575000,-0.054939
11.577778,-0.009948
11.580556,0.048032
11.583333,0.098612
11.586111,0.087885
11.588889,0.041223
11.591667,-0.026251
11.594444,-0.061010
11.597222,-0.034050
11.600000,0.031098
11.602778,0.066421
11.605556,0.003484
11.608333,0.017890
11.611111,0.034713
11.613889,-0.029710
11.616667,-0.071695
11.619444,0.075326
11.622222,0.043823
11.625000,0.073299
11.627778,0.055111
11.630556,-0.009508
11.633333,-0.055710
11.636111,0.025300
11.638889,0.020846
11.641667,0.056724
11.644444,0.072810
11.647222,0.013699
11.650000,0.043038
11.652778,-0.059670
11.655556,-0.037600
11.658333,-0.071826
11.661111,-0.042554
11.663889,0.057319
11.666667,0.019608
11.669444,-0.050943
11.672222,-0.016305
11.675000,0.012913
11.677778,0.008717
11.680556,0.000203
11.683333,0.043140
11.686111,0.073846
11.688889,0.052044
11.691667,-0.032513
11.694444,-0.043367
11.697222,-0.021763
11.700000,0.027498
11.702778,0.049304
11.705556,0.065541
11.708333,0.092029
11.711111,0.051368
11.713889,0.006852
11.716667,0.055823
11.719444,0.035900
11.722222,0.146060
11.725000,0.140795
11.727778,0.214075
11.730556,0.048371
11.733333,0.037329
11.736111,0.074550
11.738889,0.110352
11.741667,0.204263
11.744444,0.153618
11.747222,0.191838
11.750000,0.161409
11.752778,0.107674
11.755556,0.043256
11.758333,0.133337
11.761111,0.163310
11.763889,0.166180
11.766667,0.141408
11.769444,0.097340
11.772222,0.036587
11.775000,0.028897
11.777778,0.016234
11.780556,0.017089
11.783333,0.029966
11.786111,0.023851
11.788889,0.001411
11.791667,-0.071774
11.794444,-0.111209
11.797222,-0.108826
11.800000,-0.111955
11.802778,-0.005921
11.805556,-0.027861
11.808333,-0.022306
11.811111,0.016368
11.813889,-0.006383
11.816667,0.133949
11.819444,0.357224
11.822222,0.476072
11.825000,0.746767
11.827778,0.890279
11.830556,0.897016
11.833333,0.918536
11.836111,0.899715
11.838889,0.773761
11.841667,0.700788
11.844444,0.504286
11.847222,0.329885
11.850000,0.134172
11.852778,0.009889
11.855556,-0.071334
11.858333,-0.162628
11.861111,-0.215128
11.863889,-0.232233
11.866667,-0.235885
11.869444,-0.261590
11.872222,-0.368364
11.875000,-0.417873
11.877778,-0.358752
11.880556,-0.327734
11.883333,-0.266176
11.886111,-0.242174
11.888889,-0.161131
11.891667,-0.283460
11.894444,-0.173941
11.897222,-0.173295
11.900000,-0.112262
11.902778,0.004375
11.905556,-0.046441
11.908333,-0.062821
11.911111,-0.084062
11.913889,-0.094795
11.916667,-0.114831
11.919444,-0.112634
11.922222,-0.049153
11.925000,0.034582
11.927778,-0.017863
11.930556,-0.045575
11.933333,-0.099504
11.936111,-0.112797
11.938889,-0.010181
11.941667,-0.021131
11.944444,-0.001309
11.947222,0.037501
11.950000,-0.051459
11.952778,-0.081694
11.955556,-0.069899
11.958333,-0.041029
11.961111,0.014126
11.963889,0.104583
11.966667,0.054178
11.969444,-0.055615
11.972222,-0.008753
11.975000,-0.028439
11.977778,-0.003335
11.980556,0.050856
11.983333,0.084712
11.986111,0.095297
11.988889,0.093102
11.991667,0.024119
11.994444,-0.004515
11.997222,0.133290
12.000000,0.067019
12.002778,0.137252
12.005556,0.107545
12.008333,0.138615
12.011111,0.071630
12.013889,0.062676
12.016667,0.116739
12.019444,0.139411
12.022222,0.187812
12.025000,0.139567
12.027778,0.233387
12.030556,0.104457
12.033333,0.153494
12.036111,0.135906
12.038889,0.153015
12.041667,0.151933
12.044444,0.205389
12.047222,0.174030
12.050000,0.148226
12.052778,0.098320
12.055556,0.029770
12.058333,0.144192
12.061111,0.144929
12.063889,0.156821
12.066667,0.144434
12.069444,0.130432
12.072222,0.044644
12.075000,-0.021858
12.077778,0.067733
12.080556,0.103494
12.083333,0.107908
12.086111,0.074337
12.088889,0.072646
12.091667,-0.025022
12.094444,-0.045104
12.097222,-0.034777
12.100000,0.042557
12.102778,0.035999
12.105556,0.035899
12.108333,0.075474
12.111111,-0.022706
12.113889,-0.060730
12.116667,-0.085746
12.119444,-0.065050
12.122222,-0.078722
12.125000,0.027339
12.127778,-0.012243
12.130556,-0.077651
12.133333,-0.116427
12.136111,-0.098983
12.138889,-0.142563
12.141667,-0.075927
12.144444,-0.072174
12.147222,0.000333
12.150000,-0.068345
12.152778,-0.202222
12.155556,-0.195455
12.158333,-0.132491
12.161111,-0.103083
12.163889,-0.101035
12.166667,-0.008724
12.169444,-0.094209
12.172222,-0.131895
12.175000,-0.186342
12.177778,-0.127495
12.180556,-0.121072
12.183333,-0.084745
12.186111,-0.055335
12.188889,-0.153431
12.191667,-0.099683
12.194444,-0.167222
12.197222,-0.124123
12.200000,-0.157251
12.202778,-0.115070
12.205556,-0.111939
12.208333,-0.094421
12.211111,-0.142624
12.213889,-0.188963
12.216667,-0.202288
12.219444,-0.175740
12.222222,-0.098851
12.225000,-0.093961
12.227778,-0.118866
12.230556,-0.093137
12.233333,-0.177056
12.236111,-0.140576
12.238889,-0.165190
12.241667,-0.100138
12.244444,-0.085287
12.247222,-0.145866
12.250000,-0.090758
12.252778,-0.176329
12.255556,-0.161178
12.258333,-0.182244
12.261111,-0.122876
12.263889,-0.114396
12.266667,-0.055333
12.269444,-0.118024
12.272222,-0.157507
12.275000,-0.145960
12.277778,-0.134477
12.280556,-0.105704
12.283333,-0.137012
12.286111,-0.111857
12.288889,-0.151294
12.291667,-0.141755
12.294444,-0.183001
12.297222,-0.219193
12.300000,-0.145128
12.302778,-0.146275
12.305556,-0.092391
12.308333,-0.164978
12.311111,-0.141828
12.313889,-0.176510
12.316667,-0.127195
12.319444,-0.124642
12.322222,-0.122204
12.325000,-0.067371
12.327778,-0.151956
12.330556,-0.179970
12.333333,-0.175965
12.336111,-0.254631
12.338889,-0.161352
12.341667,-0.148977
12.344444,-0.091318
12.347222,-0.137853
12.350000,-0.131317
12.352778,-0.181984
12.355556,-0.151704
12.358333,-0.169482
12.361111,-0.150847
12.363889,-0.105512
12.366667,-0.142313
12.369444,-0.124614
12.372222,-0.160114
12.375000,-0.121780
12.377778,-0.196831
12.380556,-0.145566
12.383333,-0.120359
12.386111,-0.093209
12.388889,-0.118170
12.391667,-0.173485
12.394444,-0.163691
12.397222,-0.204006
12.400000,-0.117758
12.402778,-0.093031
12.405556,-0.098750
12.408333,-0.132214
12.411111,-0.092200
12.413889,-0.219523
12.416667,-0.182517
12.419444,-0.179463
12.422222,-0.062683
12.425000,-0.071899
12.427778,-0.136823
12.430556,-0.142021
12.433333,-0.184388
12.436111,-0.211397
12.438889,-0.143362
12.441667,-0.112415
12.444444,-0.093467
12.447222,-0.112214
12.450000,-0.136403
12.452778,-0.180827
12.455556,-0.196942
12.458333,-0.193768
12.461111,-0.081683
12.463889,-0.134181
12.466667,-0.093574
12.469444,-0.150676
12.472222,-0.129147
12.475000,-0.226938
12.477778,-0.204066
12.480556,-0.170311
12.483333,-0.096921
12.486111,-0.144155
12.488889,-0.147222
12.491667,-0.239552
12.494444,-0.192020
12.497222,-0.203307
12.500000,-0.194062
12.502778,-0.078293
12.505556,-0.138795
12.508333,-0.099407
12.511111,-0.185788
12.513889,-0.145720
12.516667,-0.166456
12.519444,-0.183096
12.522222,-0.137681
12.525000,-0.071808
12.527778,-0.112828
12.530556,-0.147359
12.533333,-0.134538
12.536111,-0.193902
12.538889,-0.133071
12.541667,-0.058496
12.544444,-0.031225
12.547222,-0.063044
12.550000,-0.096335
12.552778,-0.168651
12.555556,-0.149195
12.558333,-0.073564
12.561111,-0.034996
12.563889,0.011168
12.566667,0.045772
12.569444,-0.047104
12.572222,-0.051944
12.575000,-0.050948
12.577778,-0.055313
12.580556,0.052430
12.583333,0.072406
12.586111,0.056737
12.588889,0.069370
12.591667,-0.075840
12.594444,-0.061210
12.597222,-0.046257
12.600000,-0.054696
12.602778,0.010882
12.605556,-0.030261
12.608333,-0.011076
12.611111,-0.053462
12.613889,-0.119555
12.616667,-0.194429
12.619444,-0.150985
12.622222,-0.085058
12.625000,-0.106168
12.627778,-0.227000
12.630556,-0.165884
12.633333,-0.240321
12.636111,-0.266777
12.638889,-0.162388
12.641667,-0.134732
12.644444,-0.056552
12.647222,0.041583
12.650000,0.152202
12.652778,0.245659
12.655556,0.357363
12.658333,0.552849
12.661111,0.755372
12.663889,0.828763
12.666667,0.919403
12.669444,0.804472
12.672222,0.687959
12.675000,0.499606
12.677778,0.365750
12.680556,0.226811
12.683333,0.018941
12.686111,0.000948
12.688889,-0.108774
12.691667,-0.231022
12.694444,-0.332692
12.697222,-0.321039
12.700000,-0.365931
12.702778,-0.357391
12.705556,-0.349666
12.708333,-0.401567
12.711111,-0.473791
12.713889,-0.528489
12.716667,-0.433834
12.719444,-0.323316
12.722222,-0.274960
12.725000,-0.183232
12.727778,-0.185979
12.730556,-0.164022
12.733333,-0.223967
12.736111,-0.188464
12.738889,-0.145945
12.741667,-0.066084
12.744444,-0.132669
12.747222,-0.102284
12.750000,-0.098371
12.752778,-0.113156
12.755556,-0.160796
12.758333,-0.150014
12.761111,-0.073744
12.763889,-0.037628
12.766667,-0.075032
12.769444,-0.085551
12.772222,-0.097177
12.775000,-0.089747
12.777778,-0.102013
12.780556,-0.077509
12.783333,-0.040865
12.786111,-0.013522
12.788889,-0.057936
12.791667,-0.084869
12.794444,-0.140180
12.797222,-0.051900
12.800000,-0.079692
12.802778,-0.012807
12.805556,0.021660
12.808333,0.062137
12.811111,-0.044210
12.813889,-0.073010
12.816667,-0.057304
12.819444,0.052317
12.822222,-0.032186
12.825000,0.048828
12.827778,0.151857
12.830556,0.055641
12.833333,-0.021171
12.836111,0.015616
12.838889,0.057108
12.841667,0.130615
12.844444,0.192363
12.847222,0.145205
12.850000,0.085907
12.852778,0.093759
12.855556,0.044051
12.858333,0.063425
12.861111,0.088270
12.863889,0.127857
12.866667,0.147383
12.869444,0.106735
12.872222,0.112303
12.875000,0.049957
12.877778,0.009616
12.880556,0.112792
12.883333,0.163181
12.886111,0.160728
12.888889,0.191754
12.891667,0.082139
12.894444,0.098565
12.897222,0.077736
12.900000,0.110010
12.902778,0.118684
12.905556,0.146630
12.908333,0.094513
12.911111,0.073437
12.913889,0.024056
12.916667,-0.001044
12.919444,0.083975
12.922222,0.100043
12.925000,0.083804
12.927778,0.075900
12.930556,0.020402
12.933333,-0.045427
12.936111,-0.028521
12.938889,-0.026753
12.941667,-0.001522
12.944444,-0.004519
12.947222,0.015840
12.950000,-0.001025
12.952778,-0.083190
12.955556,-0.003352
12.958333,-0.033509
12.961111,0.016150
12.963889,0.026106
12.966667,0.049841
12.969444,-0.067941
12.972222,-0.165608
12.975000,-0.123336
12.977778,-0.078336
12.980556,-0.052402
12.983333,-0.016462
12.986111,0.016462
12.988889,-0.043450
12.991667,-0.074664
12.994444,-0.152449
12.997222,-0.147365
13.000000,-0.028760
13.002778,-0.036657
13.005556,-0.048080
13.008333,-0.072751
13.011111,-0.116033
13.013889,-0.147937
13.016667,-0.161592
13.019444,-0.133505
13.022222,-0.053444
13.025000,-0.047364
13.027778,-0.013994
13.030556,-0.078948
13.033333,-0.114055
13.036111,-0.147597
13.038889,-0.098614
13.041667,-0.041578
13.044444,-0.006176
13.047222,-0.040882
13.050000,-0.043436
13.052778,-0.113292
13.055556,-0.100087
13.058333,-0.113713
13.061111,-0.110667
13.063889,-0.017716
13.066667,-0.007041
13.069444,-0.045501
13.072222,-0.090252
13.075000,-0.130563
13.077778,-0.125769
13.080556,-0.043510
13.083333,-0.011961
13.086111,-0.037207
13.088889,-0.016285
13.091667,-0.117456
13.094444,-0.132014
13.097222,-0.053773
13.100000,-0.037799
13.102778,-0.035586
13.105556,-0.004574
13.108333,-0.032079
13.111111,-0.160476
13.113889,-0.134468
13.116667,-0.104397
13.119444,-0.078230
13.122222,-0.018574
13.125000,0.026483
13.127778,-0.034182
13.130556,-0.096360
13.133333,-0.088774
13.136111,-0.111271
13.138889,-0.075538
13.141667,-0.036774
13.144444,0.064210
13.147222,-0.080468
13.150000,-0.062461
13.152778,-0.088484
13.155556,-0.122005
13.158333,-0.046593
13.161111,-0.006345
13.163889,-0.001547
13.166667,-0.011171
13.169444,-0.040281
13.172222,-0.080139
13.175000,-0.096457
13.177778,-0.081134
13.180556,-0.026346
13.183333,0.024049
13.186111,-0.031017
13.188889,-0.054757
13.191667,-0.117036
13.194444,-0.062071
13.197222,-0.068856
13.200000,-0.022145
13.202778,-0.041125
13.205556,0.067009
13.208333,-0.028282
13.211111,-0.046307
13.213889,-0.054841
13.216667,-0.105632
13.219444,-0.057027
13.222222,0.006328
13.225000,0.105306
13.227778,0.011525
13.230556,0.010630
13.233333,-0.035238
13.236111,-0.063280
13.238889,-0.073340
13.241667,0.031003
13.244444,-0.020718
13.247222,0.062088
13.250000,-0.017465
13.252778,-0.140498
13.255556,-0.081368
13.258333,-0.026517
13.261111,-0.010367
13.263889,0.048856
13.266667,-0.000999
13.269444,-0.048518
13.272222,-0.051523
13.275000,-0.065513
13.277778,-0.058270
13.280556,0.030603
13.283333,0.003679
13.286111,0.043045
13.288889,0.006588
13.291667,-0.083470
13.294444,-0.099797
13.297222,-0.048147
13.300000,0.050017
13.302778,0.047046
13.305556,-0.010379
13.308333,-0.075381
13.311111,-0.001391
13.313889,-0.055368
13.316667,-0.013775
13.319444,-0.039030
13.322222,0.039504
13.325000,0.073029
13.327778,0.017145
13.330556,-0.022250
13.333333,-0.041963
13.336111,-0.029084
13.338889,-0.014774
13.341667,0.058242
13.344444,0.040835
13.347222,0.005543
13.350000,0.068306
13.352778,-0.045218
13.355556,-0.052451
13.358333,-0.010049
13.361111,0.039666
13.363889,0.060174
13.366667,0.072497
13.369444,0.042888
13.372222,0.014980
13.375000,-0.071553
13.377778,0.081574
13.380556,0.070446
13.383333,0.136503
13.386111,0.091614
13.388889,0.099561
13.391667,0.062270
13.394444,0.113138
13.397222,0.072993
13.400000,0.161653
13.402778,0.166918
13.405556,0.191912
13.408333,0.180663
13.411111,0.189668
13.413889,0.068086
13.416667,0.090694
13.419444,0.106216
13.422222,0.170871
13.425000,0.193335
13.427778,0.146159
13.430556,0.125171
13.433333,0.044448
13.436111,0.062106
13.438889,0.149297
13.441667,0.157617
13.444444,0.164677
13.447222,0.105990
13.450000,0.037483
13.452778,-0.006074
13.455556,-0.004386
13.458333,0.025113
13.461111,0.047303
13.463889,0.053440
13.466667,0.002646
13.469444,-0.002647
13.472222,-0.033204
13.475000,-0.011177
13.477778,0.128648
13.480556,0.133708
13.483333,0.320924
13.486111,0.505016
13.488889,0.555889
13.491667,0.707140
13.494444,0.837407
13.497222,0.962991
13.500000,0.997910
13.502778,1.063486
13.505556,0.969783
13.508333,0.787182
13.511111,0.530628
13.513889,0.361664
13.516667,0.189489
13.519444,0.122349
13.522222,0.144482
13.525000,0.026809
